oid,typname,typnamespace,typowner,typlen,typbyval,typtype,typcategory,typispreferred,typisdefined,typdelim,typrelid,typsubscript,typelem,typarray,typinput,typoutput,typreceive,typsend,typmodin,typmodout,typanalyze,typalign,typstorage,typnotnull,typbasetype,typtypmod,typndims,typcollation,typdefaultbin,typdefault,typacl
600,point,11,10,16,f,b,G,f,t,,,0,raw_array_subscript_handler,701,1017,point_in,point_out,point_recv,point_send,-,-,-,d,p,f,0,-1,0,0,,,
601,lseg,11,10,32,f,b,G,f,t,,,0,raw_array_subscript_handler,600,1018,lseg_in,lseg_out,lseg_recv,lseg_send,-,-,-,d,p,f,0,-1,0,0,,,
602,path,11,10,-1,f,b,G,f,t,,,0,-,0,1019,path_in,path_out,path_recv,path_send,-,-,-,d,x,f,0,-1,0,0,,,
603,box,11,10,32,f,b,G,f,t,;,0,raw_array_subscript_handler,600,1020,box_in,box_out,box_recv,box_send,-,-,-,d,p,f,0,-1,0,0,,,
604,polygon,11,10,-1,f,b,G,f,t,,,0,-,0,1027,poly_in,poly_out,poly_recv,poly_send,-,-,-,d,x,f,0,-1,0,0,,,
628,line,11,10,24,f,b,G,f,t,,,0,raw_array_subscript_handler,701,629,line_in,line_out,line_recv,line_send,-,-,-,d,p,f,0,-1,0,0,,,
700,float4,11,10,4,t,b,N,f,t,,,0,-,0,1021,float4in,float4out,float4recv,float4send,-,-,-,i,p,f,0,-1,0,0,,,
701,float8,11,10,8,t,b,N,t,t,,,0,-,0,1022,float8in,float8out,float8recv,float8send,-,-,-,d,p,f,0,-1,0,0,,,
705,unknown,11,10,-2,f,p,X,f,t,,,0,-,0,0,unknownin,unknownout,unknownrecv,unknownsend,-,-,-,c,p,f,0,-1,0,0,,,
718,circle,11,10,24,f,b,G,f,t,,,0,-,0,719,circle_in,circle_out,circle_recv,circle_send,-,-,-,d,p,f,0,-1,0,0,,,
790,money,11,10,8,t,b,N,f,t,,,0,-,0,791,cash_in,cash_out,cash_recv,cash_send,-,-,-,d,p,f,0,-1,0,0,,,
829,macaddr,11,10,6,f,b,U,f,t,,,0,-,0,1040,macaddr_in,macaddr_out,macaddr_recv,macaddr_send,-,-,-,i,p,f,0,-1,0,0,,,
869,inet,11,10,-1,f,b,I,t,t,,,0,-,0,1041,inet_in,inet_out,inet_recv,inet_send,-,-,-,i,m,f,0,-1,0,0,,,
650,cidr,11,10,-1,f,b,I,f,t,,,0,-,0,651,cidr_in,cidr_out,cidr_recv,cidr_send,-,-,-,i,m,f,0,-1,0,0,,,
774,macaddr8,11,10,8,f,b,U,f,t,,,0,-,0,775,macaddr8_in,macaddr8_out,macaddr8_recv,macaddr8_send,-,-,-,i,p,f,0,-1,0,0,,,
1033,aclitem,11,10,12,f,b,U,f,t,,,0,-,0,1034,aclitemin,aclitemout,-,-,-,-,-,i,p,f,0,-1,0,0,,,
1042,bpchar,11,10,-1,f,b,S,f,t,,,0,-,0,1014,bpcharin,bpcharout,bpcharrecv,bpcharsend,bpchartypmodin,bpchartypmodout,-,i,x,f,0,-1,0,100,,,
1043,varchar,11,10,-1,f,b,S,f,t,,,0,-,0,1015,varcharin,varcharout,varcharrecv,varcharsend,varchartypmodin,varchartypmodout,-,i,x,f,0,-1,0,100,,,
1082,date,11,10,4,t,b,D,f,t,,,0,-,0,1182,date_in,date_out,date_recv,date_send,-,-,-,i,p,f,0,-1,0,0,,,
1083,time,11,10,8,t,b,D,f,t,,,0,-,0,1183,time_in,time_out,time_recv,time_send,timetypmodin,timetypmodout,-,d,p,f,0,-1,0,0,,,
1114,timestamp,11,10,8,t,b,D,f,t,,,0,-,0,1115,timestamp_in,timestamp_out,timestamp_recv,timestamp_send,timestamptypmodin,timestamptypmodout,-,d,p,f,0,-1,0,0,,,
1184,timestamptz,11,10,8,t,b,D,t,t,,,0,-,0,1185,timestamptz_in,timestamptz_out,timestamptz_recv,timestamptz_send,timestamptztypmodin,timestamptztypmodout,-,d,p,f,0,-1,0,0,,,
1186,interval,11,10,16,f,b,T,t,t,,,0,-,0,1187,interval_in,interval_out,interval_recv,interval_send,intervaltypmodin,intervaltypmodout,-,d,p,f,0,-1,0,0,,,
1266,timetz,11,10,12,f,b,D,f,t,,,0,-,0,1270,timetz_in,timetz_out,timetz_recv,timetz_send,timetztypmodin,timetztypmodout,-,d,p,f,0,-1,0,0,,,
1560,bit,11,10,-1,f,b,V,f,t,,,0,-,0,1561,bit_in,bit_out,bit_recv,bit_send,bittypmodin,bittypmodout,-,i,x,f,0,-1,0,0,,,
1562,varbit,11,10,-1,f,b,V,t,t,,,0,-,0,1563,varbit_in,varbit_out,varbit_recv,varbit_send,varbittypmodin,varbittypmodout,-,i,x,f,0,-1,0,0,,,
1700,numeric,11,10,-1,f,b,N,f,t,,,0,-,0,1231,numeric_in,numeric_out,numeric_recv,numeric_send,numerictypmodin,numerictypmodout,-,i,m,f,0,-1,0,0,,,
1790,refcursor,11,10,-1,f,b,U,f,t,,,0,-,0,2201,textin,textout,textrecv,textsend,-,-,-,i,x,f,0,-1,0,0,,,
2202,regprocedure,11,10,4,t,b,N,f,t,,,0,-,0,2207,regprocedurein,regprocedureout,regprocedurerecv,regproceduresend,-,-,-,i,p,f,0,-1,0,0,,,
2203,regoper,11,10,4,t,b,N,f,t,,,0,-,0,2208,regoperin,regoperout,regoperrecv,regopersend,-,-,-,i,p,f,0,-1,0,0,,,
2204,regoperator,11,10,4,t,b,N,f,t,,,0,-,0,2209,regoperatorin,regoperatorout,regoperatorrecv,regoperatorsend,-,-,-,i,p,f,0,-1,0,0,,,
2205,regclass,11,10,4,t,b,N,f,t,,,0,-,0,2210,regclassin,regclassout,regclassrecv,regclasssend,-,-,-,i,p,f,0,-1,0,0,,,
4191,regcollation,11,10,4,t,b,N,f,t,,,0,-,0,4192,regcollationin,regcollationout,regcollationrecv,regcollationsend,-,-,-,i,p,f,0,-1,0,0,,,
2206,regtype,11,10,4,t,b,N,f,t,,,0,-,0,2211,regtypein,regtypeout,regtyperecv,regtypesend,-,-,-,i,p,f,0,-1,0,0,,,
4096,regrole,11,10,4,t,b,N,f,t,,,0,-,0,4097,regrolein,regroleout,regrolerecv,regrolesend,-,-,-,i,p,f,0,-1,0,0,,,
4089,regnamespace,11,10,4,t,b,N,f,t,,,0,-,0,4090,regnamespacein,regnamespaceout,regnamespacerecv,regnamespacesend,-,-,-,i,p,f,0,-1,0,0,,,
2950,uuid,11,10,16,f,b,U,f,t,,,0,-,0,2951,uuid_in,uuid_out,uuid_recv,uuid_send,-,-,-,c,p,f,0,-1,0,0,,,
3220,pg_lsn,11,10,8,t,b,U,f,t,,,0,-,0,3221,pg_lsn_in,pg_lsn_out,pg_lsn_recv,pg_lsn_send,-,-,-,d,p,f,0,-1,0,0,,,
3614,tsvector,11,10,-1,f,b,U,f,t,,,0,-,0,3643,tsvectorin,tsvectorout,tsvectorrecv,tsvectorsend,-,-,ts_typanalyze,i,x,f,0,-1,0,0,,,
3642,gtsvector,11,10,-1,f,b,U,f,t,,,0,-,0,3644,gtsvectorin,gtsvectorout,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3615,tsquery,11,10,-1,f,b,U,f,t,,,0,-,0,3645,tsqueryin,tsqueryout,tsqueryrecv,tsquerysend,-,-,-,i,p,f,0,-1,0,0,,,
3734,regconfig,11,10,4,t,b,N,f,t,,,0,-,0,3735,regconfigin,regconfigout,regconfigrecv,regconfigsend,-,-,-,i,p,f,0,-1,0,0,,,
3769,regdictionary,11,10,4,t,b,N,f,t,,,0,-,0,3770,regdictionaryin,regdictionaryout,regdictionaryrecv,regdictionarysend,-,-,-,i,p,f,0,-1,0,0,,,
3802,jsonb,11,10,-1,f,b,U,f,t,,,0,jsonb_subscript_handler,0,3807,jsonb_in,jsonb_out,jsonb_recv,jsonb_send,-,-,-,i,x,f,0,-1,0,0,,,
4072,jsonpath,11,10,-1,f,b,U,f,t,,,0,-,0,4073,jsonpath_in,jsonpath_out,jsonpath_recv,jsonpath_send,-,-,-,i,x,f,0,-1,0,0,,,
2970,txid_snapshot,11,10,-1,f,b,U,f,t,,,0,-,0,2949,txid_snapshot_in,txid_snapshot_out,txid_snapshot_recv,txid_snapshot_send,-,-,-,d,x,f,0,-1,0,0,,,
5038,pg_snapshot,11,10,-1,f,b,U,f,t,,,0,-,0,5039,pg_snapshot_in,pg_snapshot_out,pg_snapshot_recv,pg_snapshot_send,-,-,-,d,x,f,0,-1,0,0,,,
3904,int4range,11,10,-1,f,r,R,f,t,,,0,-,0,3905,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,i,x,f,0,-1,0,0,,,
3906,numrange,11,10,-1,f,r,R,f,t,,,0,-,0,3907,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,i,x,f,0,-1,0,0,,,
3908,tsrange,11,10,-1,f,r,R,f,t,,,0,-,0,3909,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,d,x,f,0,-1,0,0,,,
3910,tstzrange,11,10,-1,f,r,R,f,t,,,0,-,0,3911,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,d,x,f,0,-1,0,0,,,
3912,daterange,11,10,-1,f,r,R,f,t,,,0,-,0,3913,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,i,x,f,0,-1,0,0,,,
3926,int8range,11,10,-1,f,r,R,f,t,,,0,-,0,3927,range_in,range_out,range_recv,range_send,-,-,range_typanalyze,d,x,f,0,-1,0,0,,,
4451,int4multirange,11,10,-1,f,m,R,f,t,,,0,-,0,6150,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,i,x,f,0,-1,0,0,,,
4532,nummultirange,11,10,-1,f,m,R,f,t,,,0,-,0,6151,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,i,x,f,0,-1,0,0,,,
4533,tsmultirange,11,10,-1,f,m,R,f,t,,,0,-,0,6152,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,d,x,f,0,-1,0,0,,,
4534,tstzmultirange,11,10,-1,f,m,R,f,t,,,0,-,0,6153,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,d,x,f,0,-1,0,0,,,
4535,datemultirange,11,10,-1,f,m,R,f,t,,,0,-,0,6155,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,i,x,f,0,-1,0,0,,,
4536,int8multirange,11,10,-1,f,m,R,f,t,,,0,-,0,6157,multirange_in,multirange_out,multirange_recv,multirange_send,-,-,multirange_typanalyze,d,x,f,0,-1,0,0,,,
2249,record,11,10,-1,f,p,P,f,t,,,0,-,0,2287,record_in,record_out,record_recv,record_send,-,-,-,d,x,f,0,-1,0,0,,,
2287,_record,11,10,-1,f,p,P,f,t,,,0,array_subscript_handler,2249,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
2275,cstring,11,10,-2,f,p,P,f,t,,,0,-,0,1263,cstring_in,cstring_out,cstring_recv,cstring_send,-,-,-,c,p,f,0,-1,0,0,,,
2276,any,11,10,4,t,p,P,f,t,,,0,-,0,0,any_in,any_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
2277,anyarray,11,10,-1,f,p,P,f,t,,,0,-,0,0,anyarray_in,anyarray_out,anyarray_recv,anyarray_send,-,-,-,d,x,f,0,-1,0,0,,,
2278,void,11,10,4,t,p,P,f,t,,,0,-,0,0,void_in,void_out,void_recv,void_send,-,-,-,i,p,f,0,-1,0,0,,,
2279,trigger,11,10,4,t,p,P,f,t,,,0,-,0,0,trigger_in,trigger_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3838,event_trigger,11,10,4,t,p,P,f,t,,,0,-,0,0,event_trigger_in,event_trigger_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
2280,language_handler,11,10,4,t,p,P,f,t,,,0,-,0,0,language_handler_in,language_handler_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
2281,internal,11,10,8,t,p,P,f,t,,,0,-,0,0,internal_in,internal_out,-,-,-,-,-,d,p,f,0,-1,0,0,,,
2283,anyelement,11,10,4,t,p,P,f,t,,,0,-,0,0,anyelement_in,anyelement_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
2776,anynonarray,11,10,4,t,p,P,f,t,,,0,-,0,0,anynonarray_in,anynonarray_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3500,anyenum,11,10,4,t,p,P,f,t,,,0,-,0,0,anyenum_in,anyenum_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3115,fdw_handler,11,10,4,t,p,P,f,t,,,0,-,0,0,fdw_handler_in,fdw_handler_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
325,index_am_handler,11,10,4,t,p,P,f,t,,,0,-,0,0,index_am_handler_in,index_am_handler_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3310,tsm_handler,11,10,4,t,p,P,f,t,,,0,-,0,0,tsm_handler_in,tsm_handler_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
269,table_am_handler,11,10,4,t,p,P,f,t,,,0,-,0,0,table_am_handler_in,table_am_handler_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
3831,anyrange,11,10,-1,f,p,P,f,t,,,0,-,0,0,anyrange_in,anyrange_out,-,-,-,-,-,d,x,f,0,-1,0,0,,,
5077,anycompatible,11,10,4,t,p,P,f,t,,,0,-,0,0,anycompatible_in,anycompatible_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
5078,anycompatiblearray,11,10,-1,f,p,P,f,t,,,0,-,0,0,anycompatiblearray_in,anycompatiblearray_out,anycompatiblearray_recv,anycompatiblearray_send,-,-,-,d,x,f,0,-1,0,0,,,
5079,anycompatiblenonarray,11,10,4,t,p,P,f,t,,,0,-,0,0,anycompatiblenonarray_in,anycompatiblenonarray_out,-,-,-,-,-,i,p,f,0,-1,0,0,,,
5080,anycompatiblerange,11,10,-1,f,p,P,f,t,,,0,-,0,0,anycompatiblerange_in,anycompatiblerange_out,-,-,-,-,-,d,x,f,0,-1,0,0,,,
4537,anymultirange,11,10,-1,f,p,P,f,t,,,0,-,0,0,anymultirange_in,anymultirange_out,-,-,-,-,-,d,x,f,0,-1,0,0,,,
4538,anycompatiblemultirange,11,10,-1,f,p,P,f,t,,,0,-,0,0,anycompatiblemultirange_in,anycompatiblemultirange_out,-,-,-,-,-,d,x,f,0,-1,0,0,,,
4600,pg_brin_bloom_summary,11,10,-1,f,b,S,f,t,,,0,-,0,0,brin_bloom_summary_in,brin_bloom_summary_out,brin_bloom_summary_recv,brin_bloom_summary_send,-,-,-,i,x,f,0,-1,0,100,,,
4601,pg_brin_minmax_multi_summary,11,10,-1,f,b,S,f,t,,,0,-,0,0,brin_minmax_multi_summary_in,brin_minmax_multi_summary_out,brin_minmax_multi_summary_recv,brin_minmax_multi_summary_send,-,-,-,i,x,f,0,-1,0,100,,,
1000,_bool,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,16,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1001,_bytea,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,17,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1002,_char,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,18,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1003,_name,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,19,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,950,,,
1016,_int8,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,20,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1005,_int2,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,21,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1006,_int2vector,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,22,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1007,_int4,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,23,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1008,_regproc,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,24,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1009,_text,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,25,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,100,,,
1028,_oid,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,26,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1010,_tid,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,27,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1011,_xid,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,28,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1012,_cid,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,29,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1013,_oidvector,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,30,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
210,_pg_type,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,71,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
270,_pg_attribute,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,75,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
272,_pg_proc,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,81,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
273,_pg_class,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,83,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
199,_json,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,114,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
143,_xml,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,142,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
271,_xid8,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,5069,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1017,_point,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,600,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1018,_lseg,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,601,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1019,_path,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,602,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1020,_box,11,10,-1,f,b,A,f,t,;,0,array_subscript_handler,603,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1027,_polygon,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,604,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
629,_line,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,628,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1021,_float4,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,700,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1022,_float8,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,701,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
719,_circle,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,718,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
791,_money,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,790,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,f,0,-1,0,0,,,
1040,_macaddr,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,829,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1041,_inet,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,869,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
651,_cidr,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,650,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
775,_macaddr8,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,774,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1034,_aclitem,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1033,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1014,_bpchar,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1042,0,array_in,array_out,array_recv,array_send,bpchartypmodin,bpchartypmodout,array_typanalyze,i,x,f,0,-1,0,100,,,
1015,_varchar,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1043,0,array_in,array_out,array_recv,array_send,varchartypmodin,varchartypmodout,array_typanalyze,i,x,f,0,-1,0,100,,,
1182,_date,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1082,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,f,0,-1,0,0,,,
1183,_time,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1083,0,array_in,array_out,array_recv,array_send,timetypmodin,timetypmodout,array_typanalyze,d,x,f,0,-1,0,0,,,
1115,_timestamp,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1114,0,array_in,array_out,array_recv,array_send,timestamptypmodin,timestamptypmodout,array_typanalyze,d,x,f,0,-1,0,0,,,
1185,_timestamptz,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1184,0,array_in,array_out,array_recv,array_send,timestamptztypmodin,timestamptztypmodout,array_typanalyze,d,x,f,0,-1,0,0,,,
1187,_interval,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1186,0,array_in,array_out,array_recv,array_send,intervaltypmodin,intervaltypmodout,array_typanalyze,d,x,f,0,-1,0,0,,,
1270,_timetz,11,10,-1,f,b,A,f,t,,,0,array_subscript_handler,1266,0,array_in,array_out,array_recv,array_send,timetztypmodin,timetztypmodout,array_typanalyze,d,x,f,0,-1,0,0,,,
